date,region,avg_temperature_c,precipitation_mm,co2_ppm,temperature_anomaly_c,humidity_percent
09-05-2014,West,17.78,30.87,406.19,0.91,46.77
10-05-2014,West,15.80,23.49,405.04,0.50,62.36
11-05-2014,North,17.45,64.70,405.27,0.81,70.50
12-05-2014,North,22.21,74.31,405.04,0.76,67.93
13-05-2014,West,14.66,76.27,404.49,0.58,58.86
14-05-2014,Central,16.35,57.05,405.39,0.53,57.98
15-05-2014,Central,11.45,31.08,400.73,1.07,53.15
16-05-2014,South,12.33,42.95,404.53,0.29,60.26
17-05-2014,East,16.19,88.81,402.81,0.94,54.73
18-05-2014,Central,20.21,47.88,406.13,1.04,76.64
19-05-2014,North,14.77,63.59,404.17,0.73,54.19
20-05-2014,Central,14.86,33.11,404.45,0.82,66.47
21-05-2014,South,14.17,68.41,402.15,1.15,65.65
22-05-2014,South,13.66,48.56,405.95,0.59,76.35
23-05-2014,East,16.98,86.17,405.37,0.62,78.07
24-05-2014,Central,9.81,79.34,405.27,0.65,73.35
25-05-2014,North,20.93,47.61,403.23,1.15,69.24
26-05-2014,North,13.14,56.83,403.30,1.19,52.42
27-05-2014,West,18.69,46.22,404.80,0.38,52.17
28-05-2014,North,10.72,24.51,403.43,1.11,54.85
29-05-2014,East,18.48,38.56,405.14,1.05,74.02
30-05-2014,East,18.49,64.96,401.25,1.27,65.88
31-05-2014,North,17.34,68.13,403.77,0.92,75.42
01-06-2014,North,11.83,63.71,407.21,0.79,77.03
02-06-2014,West,16.80,52.46,405.18,1.15,56.29
03-06-2014,North,11.07,83.33,404.78,1.02,65.38
04-06-2014,West,14.80,61.59,407.52,1.48,64.84
05-06-2014,West,19.93,77.58,401.04,1.10,61.07
06-06-2014,North,19.00,15.66,403.33,0.85,58.58
07-06-2014,South,15.87,38.06,403.96,0.46,79.22
08-06-2014,South,11.91,67.09,405.86,0.64,65.62
09-06-2014,West,18.39,24.38,405.90,0.38,65.16
10-06-2014,North,15.89,54.69,403.29,0.75,55.37
11-06-2014,South,6.53,52.45,406.10,1.09,73.10
12-06-2014,North,18.94,99.69,404.00,0.81,52.94
13-06-2014,North,15.72,70.00,406.44,1.12,70.46
14-06-2014,North,20.62,64.15,403.08,0.91,70.79
15-06-2014,Central,11.43,80.92,404.45,0.69,60.05
16-06-2014,North,3.11,69.21,403.91,0.84,68.81
17-06-2014,Central,16.93,48.56,406.24,0.96,67.23
18-06-2014,West,16.98,86.79,403.88,0.86,64.53
19-06-2014,South,9.05,32.26,404.61,0.86,65.16
20-06-2014,South,11.90,68.08,405.44,0.58,65.74
21-06-2014,South,26.84,21.31,405.51,0.69,66.56
22-06-2014,South,14.59,65.10,406.03,1.49,65.72
23-06-2014,South,18.74,64.82,405.03,1.19,51.75
24-06-2014,South,13.22,101.91,404.09,0.38,63.17
25-06-2014,South,7.46,20.88,404.20,0.11,68.18
26-06-2014,West,15.14,44.98,404.77,0.84,66.17
27-06-2014,North,14.76,80.57,405.12,1.09,76.45
28-06-2014,East,14.22,68.38,404.53,0.66,72.44
29-06-2014,Central,15.36,64.51,404.79,1.13,54.56
30-06-2014,East,16.88,36.10,402.50,0.84,63.00
01-07-2014,East,15.22,45.23,405.78,0.77,61.26
02-07-2014,North,10.77,91.13,405.06,1.05,64.95
03-07-2014,North,17.77,58.71,406.30,0.66,64.96
04-07-2014,North,8.03,69.38,404.81,0.74,72.34
05-07-2014,South,7.62,57.12,402.21,1.02,67.13
06-07-2014,West,18.78,30.42,404.29,0.81,79.77
07-07-2014,South,17.85,83.35,404.54,1.40,67.89
08-07-2014,West,15.60,72.58,405.96,1.03,55.03
09-07-2014,West,10.24,117.64,401.75,1.01,59.39
10-07-2014,East,12.99,34.61,404.92,0.81,72.25
11-07-2014,East,14.78,80.56,405.64,1.09,45.63
12-07-2014,West,9.44,27.21,403.89,0.73,48.85
13-07-2014,West,12.87,63.93,405.00,0.91,65.13
14-07-2014,South,18.44,84.41,403.96,0.55,76.41
15-07-2014,South,21.54,8.20,403.81,1.14,80.68
16-07-2014,East,14.15,54.88,404.30,0.92,62.39
17-07-2014,North,18.86,45.92,403.86,1.42,77.73
18-07-2014,West,8.17,42.45,405.96,1.55,65.87
19-07-2014,South,18.47,69.63,403.84,1.06,46.62
20-07-2014,East,12.61,88.02,403.60,0.85,64.90
21-07-2014,South,17.06,56.67,407.61,0.55,57.57
22-07-2014,West,14.84,65.14,406.41,1.10,76.02
23-07-2014,West,21.11,62.86,402.19,0.90,64.69
24-07-2014,Central,12.33,60.05,403.84,0.99,49.67
25-07-2014,North,18.34,32.77,405.36,1.35,47.00
26-07-2014,Central,14.72,87.71,405.49,0.59,64.75
27-07-2014,East,15.20,67.38,402.78,0.56,35.96
28-07-2014,South,15.10,69.87,406.76,0.76,58.78
29-07-2014,East,12.45,39.84,406.27,1.08,67.77
30-07-2014,West,15.78,48.52,405.76,1.00,52.32
31-07-2014,Central,15.59,55.60,407.09,0.57,76.93
01-08-2014,Central,16.80,21.65,405.74,1.06,79.29
02-08-2014,Central,16.18,17.80,405.74,0.48,52.80
03-08-2014,East,19.03,44.98,407.41,0.59,61.42
04-08-2014,West,19.53,73.06,406.74,0.80,76.94
05-08-2014,South,11.64,43.67,403.83,0.67,64.98
06-08-2014,South,19.31,34.53,406.05,1.11,48.27
07-08-2014,East,11.09,39.63,404.12,0.93,63.28
08-08-2014,Central,18.19,48.62,405.88,1.37,54.76
09-08-2014,North,18.32,51.15,405.85,0.77,78.30
10-08-2014,East,8.20,114.14,403.07,0.80,72.27
11-08-2014,East,16.21,86.37,404.97,1.20,61.23
12-08-2014,West,13.97,85.62,405.56,0.81,66.71
13-08-2014,South,12.81,89.21,404.51,1.29,49.30
14-08-2014,East,21.25,35.03,405.65,1.01,55.95
15-08-2014,East,13.23,29.44,406.39,0.14,83.64
16-08-2014,Central,12.62,32.33,405.15,1.20,65.64
17-08-2014,Central,16.15,93.36,405.54,1.12,76.16
18-08-2014,North,18.59,46.32,407.29,1.13,67.78
19-08-2014,West,15.28,28.72,405.93,0.27,80.77
20-08-2014,North,20.51,49.23,405.53,0.65,41.01
21-08-2014,Central,17.97,54.03,403.80,0.67,62.74
22-08-2014,South,7.13,66.71,406.26,0.59,84.74
23-08-2014,Central,13.73,66.27,405.75,1.37,76.47
24-08-2014,West,13.60,39.30,407.19,0.84,80.90
25-08-2014,Central,17.77,77.14,405.35,0.84,64.92
26-08-2014,West,5.35,44.02,402.56,1.01,58.55
27-08-2014,West,26.05,56.09,402.74,1.02,52.67
28-08-2014,West,17.97,77.17,406.41,-0.15,51.84
29-08-2014,West,16.45,43.95,404.46,0.66,74.68
30-08-2014,West,20.58,45.77,405.98,0.43,71.16
31-08-2014,South,25.23,74.79,405.50,0.97,64.20
01-09-2014,North,19.34,38.56,405.09,0.77,71.10
02-09-2014,East,19.65,50.38,405.20,0.86,66.71
03-09-2014,North,16.38,73.89,404.06,0.23,76.55
04-09-2014,West,15.29,111.35,405.34,0.76,76.43
05-09-2014,South,13.95,75.14,404.50,1.19,52.21
06-09-2014,Central,12.55,71.82,404.83,1.28,68.28
07-09-2014,South,13.11,73.27,404.91,1.07,44.97
08-09-2014,West,10.45,33.17,405.06,0.46,66.60
09-09-2014,South,15.55,62.89,406.79,1.23,72.25
10-09-2014,South,9.12,59.26,405.23,1.07,49.24
11-09-2014,West,16.62,68.04,406.96,0.82,60.00
12-09-2014,South,15.71,62.91,407.74,0.25,65.11
13-09-2014,East,16.45,69.49,406.73,1.14,67.81
14-09-2014,East,13.77,52.21,406.26,0.68,61.66
15-09-2014,South,28.17,61.47,405.96,0.96,50.93
16-09-2014,Central,21.30,29.30,406.77,0.88,64.35
17-09-2014,West,10.88,52.00,405.62,1.32,45.17
18-09-2014,East,16.79,94.77,406.97,0.82,62.21
19-09-2014,Central,13.43,67.97,406.42,0.86,59.70
20-09-2014,South,11.80,59.48,404.97,1.34,63.39
21-09-2014,Central,10.50,107.40,406.86,0.66,58.29
22-09-2014,North,17.59,25.98,405.67,1.11,46.91
23-09-2014,East,13.14,32.26,405.38,0.80,60.60
24-09-2014,South,19.73,102.82,404.83,0.56,76.17
25-09-2014,West,19.84,61.15,405.80,0.86,80.14
26-09-2014,South,21.36,53.94,407.06,1.07,94.27
27-09-2014,West,12.46,30.02,406.91,1.27,85.30
28-09-2014,South,17.77,71.19,406.11,1.31,50.64
29-09-2014,Central,18.40,73.61,406.49,0.78,60.10
30-09-2014,Central,13.97,32.64,407.51,0.57,64.73
01-10-2014,Central,12.78,56.49,405.38,0.77,63.97
02-10-2014,North,22.31,51.61,403.94,0.51,65.83
03-10-2014,West,16.78,66.40,407.58,0.80,93.89
04-10-2014,Central,18.41,32.02,404.84,0.77,52.02
05-10-2014,North,12.58,91.30,404.61,1.09,56.44
06-10-2014,West,10.99,82.90,402.96,0.21,84.73
07-10-2014,South,13.59,50.92,406.52,0.65,57.61
08-10-2014,North,15.37,54.59,403.24,0.65,69.72
09-10-2014,East,11.61,56.59,404.56,1.23,77.42
10-10-2014,North,15.83,40.54,406.57,0.54,70.84
11-10-2014,North,9.12,48.91,406.78,0.94,67.30
12-10-2014,West,11.39,53.24,404.73,0.83,76.26
13-10-2014,South,18.56,100.32,405.52,1.19,54.28
14-10-2014,East,18.29,83.67,404.42,1.05,59.04
15-10-2014,Central,14.31,83.37,404.91,0.91,71.43
16-10-2014,Central,11.80,69.25,406.14,0.71,40.17
17-10-2014,North,11.77,32.07,405.00,0.32,82.00
18-10-2014,West,14.38,58.96,405.40,0.95,68.64
19-10-2014,West,18.45,84.26,403.57,1.04,66.84
20-10-2014,Central,19.59,28.54,407.48,0.40,45.43
21-10-2014,East,13.89,75.91,406.55,0.51,49.56
22-10-2014,South,11.26,118.07,406.99,0.95,60.22
23-10-2014,East,16.95,86.55,407.74,0.98,74.69
24-10-2014,South,12.58,95.35,404.58,0.58,40.08
25-10-2014,Central,13.81,65.46,405.29,0.71,74.46
26-10-2014,South,21.18,84.20,402.99,0.33,60.68
27-10-2014,West,19.19,42.05,410.55,1.29,62.32
28-10-2014,North,16.51,79.90,405.63,0.49,68.04
29-10-2014,North,10.79,76.36,407.42,1.04,68.23
30-10-2014,Central,16.73,67.25,404.01,0.87,56.45
31-10-2014,West,20.13,92.90,407.37,1.27,72.50
01-11-2014,East,14.38,46.53,408.67,0.65,37.17
02-11-2014,West,21.29,55.32,405.81,0.90,59.59
03-11-2014,North,21.05,62.39,404.39,0.37,66.84
04-11-2014,North,22.54,34.26,405.71,0.30,60.86
05-11-2014,West,17.11,65.67,402.58,1.06,43.08
06-11-2014,West,18.23,17.03,405.88,0.35,74.10
07-11-2014,North,21.54,86.17,407.17,0.82,50.02
08-11-2014,East,17.68,61.17,405.90,1.19,64.19
09-11-2014,Central,13.88,46.98,405.53,1.11,66.84
10-11-2014,Central,14.09,39.14,406.76,0.69,65.24
11-11-2014,West,16.84,54.14,406.88,0.41,79.03
12-11-2014,Central,10.73,77.21,403.50,1.04,64.36
13-11-2014,North,15.32,73.69,406.13,1.29,70.13
14-11-2014,North,20.28,42.36,409.66,0.69,64.33
15-11-2014,West,7.12,38.85,404.01,0.65,72.36
16-11-2014,West,22.03,76.42,405.90,0.73,81.72
17-11-2014,West,20.38,41.94,408.94,1.06,66.65
18-11-2014,East,14.05,61.50,407.70,1.26,74.38
19-11-2014,Central,18.07,63.09,405.28,0.52,82.46
20-11-2014,West,15.90,67.80,406.37,0.44,81.29
21-11-2014,South,20.81,81.46,406.07,1.59,60.38
22-11-2014,South,19.82,28.43,404.96,0.84,77.44
23-11-2014,North,10.29,12.22,405.97,0.97,67.99
24-11-2014,Central,18.24,45.81,405.68,0.69,78.41
25-11-2014,West,15.07,105.04,406.27,1.04,71.82
26-11-2014,South,16.23,110.55,404.99,1.18,68.31
27-11-2014,Central,12.98,105.78,404.21,0.99,70.21
28-11-2014,North,22.89,55.18,406.07,1.42,68.06
29-11-2014,East,20.06,15.45,408.71,0.80,68.53
30-11-2014,Central,12.94,1.42,406.27,0.82,63.09
01-12-2014,Central,10.56,44.65,405.66,0.97,61.98
02-12-2014,East,14.36,55.05,407.30,1.04,86.16
03-12-2014,Central,17.64,92.52,405.94,0.97,70.73
04-12-2014,North,16.86,81.70,408.99,0.51,58.12
05-12-2014,North,20.91,65.69,406.19,0.99,61.67
06-12-2014,East,19.06,37.75,407.25,0.79,77.68
07-12-2014,West,19.78,35.98,405.08,0.73,56.17
08-12-2014,South,17.21,66.35,406.98,0.91,47.22
09-12-2014,West,10.34,77.43,406.64,0.61,48.10
10-12-2014,Central,15.12,69.80,406.15,0.56,44.25
11-12-2014,South,20.14,34.14,405.50,0.12,49.41
12-12-2014,East,15.70,76.27,405.30,1.43,50.83
13-12-2014,East,17.92,70.65,406.69,1.07,81.62
14-12-2014,South,14.63,33.23,407.22,0.87,64.45
15-12-2014,North,11.79,40.39,406.09,0.70,60.64
16-12-2014,South,15.41,77.21,406.72,0.04,47.68
17-12-2014,Central,17.14,54.14,406.25,0.69,63.28
18-12-2014,North,13.28,99.73,406.46,1.12,44.15
19-12-2014,East,14.96,72.53,406.02,1.19,60.57
20-12-2014,South,12.15,47.83,406.36,1.10,89.77
21-12-2014,West,20.38,59.74,410.39,0.96,72.97
22-12-2014,West,14.73,61.58,406.81,1.30,62.48
23-12-2014,Central,21.72,41.79,407.32,0.81,73.38
24-12-2014,West,22.02,37.19,407.02,1.23,58.74
25-12-2014,South,15.59,77.53,405.98,0.79,55.39
26-12-2014,South,11.88,81.13,408.32,0.65,85.45
27-12-2014,West,7.57,75.09,405.96,0.61,51.29
28-12-2014,South,10.02,97.88,407.98,0.59,60.75
29-12-2014,Central,10.42,46.46,405.91,1.11,68.67
30-12-2014,North,21.43,101.86,404.98,0.69,53.77
31-12-2014,Central,16.38,37.48,406.98,0.60,72.81
01-01-2015,Central,17.47,34.68,404.78,1.13,61.32
02-01-2015,South,7.03,16.00,407.25,1.01,72.97
03-01-2015,North,11.12,48.86,404.66,1.20,72.03
04-01-2015,South,19.46,47.41,405.99,1.07,62.08
05-01-2015,East,17.06,73.15,404.33,0.69,85.53
06-01-2015,South,15.33,66.10,410.72,0.94,57.02
07-01-2015,South,18.18,30.18,404.01,0.95,81.19
08-01-2015,South,22.46,50.18,406.52,0.64,79.10
09-01-2015,North,15.03,50.71,408.22,0.59,86.25
10-01-2015,South,16.20,15.60,408.07,0.71,67.09
11-01-2015,North,16.69,35.48,407.80,1.53,55.54
12-01-2015,West,25.49,40.73,406.06,0.79,89.92
13-01-2015,East,7.52,95.84,408.57,1.29,60.98
14-01-2015,North,18.65,64.79,407.92,0.78,55.24
15-01-2015,West,15.46,76.55,406.88,1.19,62.72
16-01-2015,North,18.19,22.53,406.93,1.19,53.22
17-01-2015,North,13.29,89.86,406.13,1.21,71.31
18-01-2015,East,15.73,92.53,405.23,1.04,57.73
19-01-2015,Central,18.77,10.04,408.46,1.34,61.55
20-01-2015,Central,28.37,42.37,408.58,1.04,76.61
21-01-2015,North,19.16,72.39,405.29,1.44,72.48
22-01-2015,South,12.53,76.11,406.40,0.44,65.19
23-01-2015,West,14.23,43.04,406.42,1.03,67.05
24-01-2015,South,14.11,52.36,406.60,1.01,65.15
25-01-2015,South,8.74,45.07,406.75,0.64,59.83
26-01-2015,North,14.61,62.76,408.08,1.10,64.97
27-01-2015,North,18.86,89.93,405.55,0.48,70.89
28-01-2015,North,10.83,40.72,405.41,0.73,63.49
29-01-2015,North,20.12,85.02,408.54,0.33,70.04
30-01-2015,Central,17.88,40.46,406.00,1.40,54.96
31-01-2015,North,12.99,38.81,404.81,0.86,57.75
01-02-2015,Central,15.36,80.46,405.99,1.58,56.19
02-02-2015,Central,22.32,83.05,406.23,1.17,58.22
03-02-2015,North,18.86,81.29,409.07,1.06,80.45
04-02-2015,East,15.97,27.11,408.13,0.75,73.71
05-02-2015,West,14.98,48.35,408.47,0.62,52.08
06-02-2015,South,16.24,80.57,407.99,1.09,70.25
07-02-2015,Central,13.88,61.04,408.19,0.91,60.31
08-02-2015,West,7.51,33.16,405.75,0.53,56.81
09-02-2015,East,24.10,71.46,406.49,0.48,47.17
10-02-2015,South,16.55,42.13,405.31,0.65,76.66
11-02-2015,South,17.53,104.86,406.49,1.48,48.63
12-02-2015,Central,15.70,98.62,407.84,1.60,64.38
13-02-2015,North,12.99,75.10,407.03,1.00,53.64
14-02-2015,East,15.19,94.03,408.80,0.98,74.31
15-02-2015,Central,9.54,61.62,405.13,0.83,60.99
16-02-2015,East,25.04,79.14,407.60,0.66,63.39
17-02-2015,North,11.00,96.94,404.99,1.35,63.79
18-02-2015,North,11.81,66.14,407.01,1.50,68.63
19-02-2015,Central,14.18,53.62,407.99,0.67,65.16
20-02-2015,North,21.09,17.38,406.57,0.91,64.48
21-02-2015,West,16.00,57.92,407.72,0.80,58.78
22-02-2015,South,10.99,80.59,405.47,0.81,46.10
23-02-2015,Central,20.96,83.64,404.42,1.30,51.58
24-02-2015,East,18.86,72.61,407.76,0.55,73.62
25-02-2015,West,18.09,46.47,409.55,1.08,61.33
26-02-2015,Central,18.80,10.58,405.45,1.16,57.03
27-02-2015,North,25.52,47.62,408.78,0.90,48.13
28-02-2015,North,24.68,52.39,407.02,1.21,44.36
01-03-2015,North,13.20,52.18,404.96,0.99,56.56
02-03-2015,North,22.44,75.46,405.28,1.31,75.66
03-03-2015,East,17.48,109.64,407.01,0.49,58.32
04-03-2015,West,17.94,63.09,406.39,0.84,69.81
05-03-2015,South,9.18,54.58,405.04,0.92,57.76
06-03-2015,East,15.26,53.52,404.47,0.14,72.67
07-03-2015,East,12.69,63.11,405.75,0.62,60.78
08-03-2015,South,19.26,39.29,407.32,0.70,50.22
09-03-2015,South,20.23,63.00,407.03,1.23,61.77
10-03-2015,North,7.65,71.27,406.30,0.74,87.01
11-03-2015,East,15.86,65.24,407.36,0.70,86.48
12-03-2015,Central,20.44,71.44,408.63,1.19,70.84
13-03-2015,South,15.20,70.84,407.67,0.46,63.36
14-03-2015,South,18.87,15.70,406.90,0.33,68.65
15-03-2015,West,17.35,75.92,408.49,0.84,68.80
16-03-2015,Central,17.32,43.22,405.66,0.52,64.52
17-03-2015,Central,14.87,32.60,406.78,0.53,70.29
18-03-2015,South,11.08,32.39,406.82,1.12,67.50
19-03-2015,North,11.47,70.84,405.27,1.21,61.21
20-03-2015,West,18.79,54.44,406.51,1.19,50.66
21-03-2015,Central,16.03,17.95,404.04,1.29,59.48
22-03-2015,South,15.40,71.95,410.03,1.33,74.59
23-03-2015,Central,14.26,24.01,405.76,0.32,64.62
24-03-2015,West,14.73,63.50,409.55,1.09,68.60
25-03-2015,West,20.14,65.96,407.24,0.80,61.60
26-03-2015,East,14.61,82.14,408.04,0.73,52.28
27-03-2015,South,10.59,104.54,406.47,1.12,62.14
28-03-2015,West,18.93,25.88,407.52,0.44,52.73
29-03-2015,East,15.14,58.69,408.20,0.43,51.96
30-03-2015,East,16.08,53.09,408.23,1.15,79.47
31-03-2015,Central,22.39,70.84,408.40,1.10,59.96
01-04-2015,Central,15.88,65.39,406.69,1.00,56.10
02-04-2015,East,17.12,51.19,406.54,0.69,84.42
03-04-2015,Central,11.24,48.98,404.87,1.18,74.78
04-04-2015,West,15.08,32.09,408.06,1.16,60.54
05-04-2015,North,18.40,84.70,408.91,0.99,70.13
06-04-2015,West,9.74,71.48,409.72,0.61,62.17
07-04-2015,East,16.76,82.94,407.76,0.83,56.69
08-04-2015,East,16.36,52.24,406.16,1.21,70.70
09-04-2015,West,16.13,43.58,404.77,1.36,61.11
10-04-2015,Central,20.11,33.04,408.89,0.86,65.91
11-04-2015,Central,17.30,68.97,404.64,0.89,77.26
12-04-2015,East,21.88,34.01,406.84,0.92,75.93
13-04-2015,South,11.99,106.22,407.02,1.05,58.40
14-04-2015,Central,16.51,27.31,407.26,0.79,70.83
15-04-2015,West,16.30,66.84,407.43,0.10,51.47
16-04-2015,Central,11.69,99.17,407.59,1.32,70.40
17-04-2015,West,19.79,74.98,403.77,1.50,66.78
18-04-2015,East,25.27,64.39,407.42,0.78,69.55
19-04-2015,Central,15.90,35.79,404.07,0.65,61.43
20-04-2015,West,17.99,25.46,408.52,0.93,90.01
21-04-2015,East,16.31,79.25,406.59,0.91,54.18
22-04-2015,South,13.11,97.65,404.20,1.27,76.66
23-04-2015,West,8.69,49.03,406.22,0.99,52.62
24-04-2015,South,13.15,31.52,406.60,0.73,71.05
25-04-2015,South,10.40,1.45,409.25,0.57,71.91
26-04-2015,North,22.79,35.48,407.77,1.23,65.66
27-04-2015,Central,15.51,57.16,408.00,1.15,59.06
28-04-2015,West,14.59,99.98,409.26,1.29,66.69
29-04-2015,South,19.53,76.83,407.36,0.68,68.20
30-04-2015,North,11.49,67.63,408.64,1.52,86.48
01-05-2015,East,12.91,50.00,408.54,0.45,54.53
02-05-2015,West,16.25,45.42,405.60,1.19,58.33
03-05-2015,South,20.09,95.14,409.74,0.40,68.42
04-05-2015,Central,17.98,65.02,405.41,0.74,61.93
05-05-2015,North,16.97,7.43,408.93,1.44,63.80
06-05-2015,South,16.29,43.16,405.29,1.23,77.84
07-05-2015,Central,17.58,38.54,408.47,0.81,31.16
08-05-2015,South,16.78,46.34,410.37,0.82,57.82
09-05-2015,West,11.86,74.07,407.27,1.01,44.09
10-05-2015,West,16.16,57.31,407.21,1.13,50.65
11-05-2015,West,11.68,58.08,408.52,1.35,93.86
12-05-2015,North,16.30,92.84,407.12,0.84,72.18
13-05-2015,West,14.06,42.59,410.35,0.50,76.42
14-05-2015,Central,26.14,106.60,407.92,1.03,64.03
15-05-2015,South,15.82,43.22,407.16,0.84,74.10
16-05-2015,East,10.36,62.23,406.84,0.59,43.80
17-05-2015,Central,15.44,52.97,406.26,1.07,77.46
18-05-2015,Central,18.06,63.09,406.73,0.92,55.16
19-05-2015,West,22.68,71.11,407.15,1.07,58.62
20-05-2015,North,13.62,70.85,406.96,0.71,71.06
21-05-2015,South,9.65,41.17,406.71,1.13,68.80
22-05-2015,North,19.25,31.93,410.85,0.59,66.02
23-05-2015,South,10.46,122.58,406.17,0.74,48.64
24-05-2015,South,14.24,47.90,407.94,0.91,66.20
25-05-2015,North,14.95,77.48,408.62,1.51,76.53
26-05-2015,Central,15.71,19.81,408.69,1.22,58.61
27-05-2015,South,18.74,53.01,407.66,1.31,80.78
28-05-2015,North,13.25,56.82,407.40,1.41,54.53
29-05-2015,South,14.89,71.82,408.45,2.07,65.08
30-05-2015,East,15.93,8.06,408.18,1.00,83.42
31-05-2015,Central,16.59,64.15,407.40,1.41,56.82
01-06-2015,West,16.38,31.26,405.45,1.29,77.65
02-06-2015,South,17.73,68.11,407.10,1.29,88.70
03-06-2015,East,19.37,34.09,406.09,1.52,67.05
04-06-2015,West,17.56,38.61,406.82,0.86,58.68
05-06-2015,West,17.81,53.16,407.88,0.84,55.73
06-06-2015,South,9.66,33.69,408.38,1.09,80.66
07-06-2015,North,16.19,48.11,410.52,0.94,80.32
08-06-2015,South,17.91,30.17,407.05,1.09,82.39
09-06-2015,East,18.91,14.17,409.03,1.46,64.61
10-06-2015,West,13.22,85.45,408.34,0.85,77.45
11-06-2015,South,13.36,27.60,409.83,0.90,64.41
12-06-2015,North,13.70,55.53,408.76,1.05,54.40
13-06-2015,South,18.14,78.82,406.39,0.93,78.49
14-06-2015,Central,20.13,44.63,405.33,0.42,84.61
15-06-2015,North,14.37,39.37,408.39,0.82,52.75
16-06-2015,East,19.63,65.66,407.14,1.20,52.53
17-06-2015,West,16.49,87.95,406.47,1.43,65.48
18-06-2015,South,15.50,30.77,406.05,0.65,76.47
19-06-2015,North,15.15,56.25,408.20,0.65,51.39
20-06-2015,Central,18.98,16.69,410.23,1.01,67.72
21-06-2015,North,17.30,50.17,407.36,0.38,57.91
22-06-2015,Central,25.10,60.86,408.87,0.87,73.41
23-06-2015,East,12.59,38.63,407.84,0.48,55.43
24-06-2015,West,18.07,48.58,406.07,1.41,74.26
25-06-2015,East,13.88,24.79,409.11,0.77,63.10
26-06-2015,South,12.52,61.93,406.38,1.50,53.75
27-06-2015,North,15.96,86.39,408.06,1.34,65.76
28-06-2015,Central,16.55,32.57,407.53,0.81,41.74
29-06-2015,Central,27.68,44.43,409.39,0.68,58.29
30-06-2015,North,15.27,72.56,406.47,0.95,69.05
01-07-2015,North,11.48,90.30,408.65,0.97,43.74
02-07-2015,South,17.10,22.67,406.82,1.11,34.15
03-07-2015,East,7.71,55.78,407.32,0.77,36.93
04-07-2015,Central,15.64,67.08,402.64,1.23,80.93
05-07-2015,South,16.07,57.45,411.24,1.09,64.08
06-07-2015,East,19.18,1.92,408.94,0.90,58.61
07-07-2015,South,19.90,72.53,406.97,0.79,76.34
08-07-2015,Central,13.99,97.98,406.44,0.95,60.15
09-07-2015,North,15.41,62.92,407.40,0.76,68.22
10-07-2015,North,12.94,34.22,409.22,1.03,65.31
11-07-2015,East,11.50,47.17,405.32,1.03,59.35
12-07-2015,West,17.25,104.25,407.95,1.09,68.53
13-07-2015,East,10.92,82.75,410.83,1.54,74.28
14-07-2015,West,14.35,76.00,406.48,0.97,62.78
15-07-2015,South,12.03,68.91,408.31,1.31,59.47
16-07-2015,South,18.21,43.47,411.51,1.08,60.89
17-07-2015,Central,23.22,54.99,409.16,0.94,37.43
18-07-2015,West,10.81,58.05,408.41,0.98,68.40
19-07-2015,Central,8.60,73.74,408.99,1.00,50.49
20-07-2015,North,15.51,97.72,407.64,1.10,72.56
21-07-2015,West,16.08,87.96,410.20,0.73,63.91
22-07-2015,East,16.89,24.52,407.66,0.57,66.26
23-07-2015,North,14.23,65.60,405.33,1.21,73.40
24-07-2015,North,15.21,78.42,407.69,1.28,53.88
25-07-2015,East,17.49,75.47,406.83,1.24,69.43
26-07-2015,North,20.18,44.27,407.87,1.06,68.21
27-07-2015,West,8.20,132.85,407.91,1.25,62.78
28-07-2015,Central,14.54,28.07,410.11,1.23,53.86
29-07-2015,North,16.87,32.92,409.36,1.25,72.14
30-07-2015,West,12.35,65.84,408.72,0.76,73.44
31-07-2015,South,22.94,112.92,408.33,0.69,66.36
01-08-2015,West,13.48,39.10,406.76,0.90,52.16
02-08-2015,Central,15.85,53.35,405.08,1.01,58.67
03-08-2015,West,18.24,86.93,408.53,0.95,64.28
04-08-2015,East,13.66,59.55,409.56,0.46,73.26
05-08-2015,Central,8.63,51.63,408.22,1.54,46.00
06-08-2015,South,14.31,74.14,407.59,0.94,58.23
07-08-2015,East,20.14,66.81,409.10,1.07,60.17
08-08-2015,West,14.68,85.76,408.28,1.40,64.00
09-08-2015,Central,12.64,92.29,410.95,0.32,49.38
10-08-2015,South,19.73,67.68,410.28,0.87,62.39
11-08-2015,East,14.70,67.29,409.87,0.91,61.27
12-08-2015,South,13.98,65.35,409.58,0.92,52.55
